# time x y z qx qy qz qw vx vy vz ba_x ba_y ba_z bg_x bg_y bg_z
1.930000000 9.942667265 9.771983875 9.108732043 0.523637958 0.373670103 0.459839971 0.612144708 -0.059298358 -0.234473641 -0.895123548 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.935000000 9.942370392 9.770810036 9.104251358 0.523713206 0.373688067 0.459947983 0.611988202 -0.059450797 -0.235062289 -0.897150021 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.940000000 9.942072757 9.769633253 9.099760547 0.523782860 0.373704678 0.460047994 0.611843258 -0.059603228 -0.235650791 -0.899174280 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.945000000 9.941774359 9.768453528 9.095259619 0.523846925 0.373719943 0.460140003 0.611709882 -0.059755649 -0.236239148 -0.901196321 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.950000000 9.941475200 9.767270862 9.090748587 0.523905406 0.373733866 0.460224012 0.611588082 -0.059908061 -0.236827360 -0.903216138 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.955000000 9.941175279 9.766085255 9.086227462 0.523958305 0.373746450 0.460300020 0.611477863 -0.060060464 -0.237415425 -0.905233726 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.960000000 9.940874596 9.764896708 9.081696254 0.524005626 0.373757699 0.460368028 0.611379232 -0.060212858 -0.238003344 -0.907249081 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.965000000 9.940573150 9.763705221 9.077154974 0.524047373 0.373767617 0.460428034 0.611292193 -0.060365242 -0.238591116 -0.909262197 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.970000000 9.940270943 9.762510797 9.072603635 0.524083548 0.373776207 0.460480039 0.611216749 -0.060517617 -0.239178741 -0.911273070 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.975000000 9.939967974 9.761313434 9.068042248 0.524114154 0.373783471 0.460524044 0.611152907 -0.060669983 -0.239766219 -0.913281694 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.980000000 9.939664243 9.760113135 9.063470822 0.524139192 0.373789411 0.460560048 0.611100667 -0.060822339 -0.240353548 -0.915288065 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.985000000 9.939359751 9.758909899 9.058889371 0.524158665 0.373794030 0.460588051 0.611060034 -0.060974686 -0.240940729 -0.917292178 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.990000000 9.939054496 9.757703728 9.054297904 0.524172573 0.373797328 0.460608053 0.611031009 -0.061127024 -0.241527762 -0.919294027 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.995000000 9.938748481 9.756494622 9.049696434 0.524180917 0.373799306 0.460620054 0.611013593 -0.061279352 -0.242114646 -0.921293608 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
2.000000000 9.938441703 9.755282581 9.045084972 0.524183699 0.373799965 0.460624054 0.611007788 -0.061431671 -0.242701380 -0.923290915 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
2.005000000 9.938134164 9.754067608 9.040463529 0.524180917 0.373799306 0.460620054 0.611013593 -0.061583980 -0.243287964 -0.925285945 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
2.010000000 9.937825863 9.752849702 9.035832116 0.524172573 0.373797328 0.460608053 0.611031009 -0.061736280 -0.243874399 -0.927278691 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
2.015000000 9.937516801 9.751628864 9.031190746 0.524158665 0.373794030 0.460588051 0.611060034 -0.061888570 -0.244460683 -0.929269150 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
2.020000000 9.937206978 9.750405096 9.026539429 0.524139192 0.373789411 0.460560048 0.611100667 -0.062040851 -0.245046816 -0.931257315 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
